date,bank_account,customer_id,account_code,type,amount,organisation,forecast
2018-06-19 00:00:00,244,11148,Supplier payment,SPEND,-26.652,999,0
2018-06-19 00:00:00,244,11965,Supplier payment,SPEND,-14.4555,999,0
2018-06-19 00:00:00,244,11469,Supplier payment,SPEND,-33.569,999,0
2018-06-19 00:00:00,244,11842,Supplier payment,SPEND,-6.8835,999,0
2018-06-19 00:00:00,244,11410,Supplier payment,SPEND,-2.9825,999,0
2018-06-19 00:00:00,244,11410,Supplier payment,SPEND,-129.487,999,0
2018-06-19 00:00:00,244,11410,Supplier payment,SPEND,-64.8255,999,0
2018-06-19 00:00:00,244,11871,Supplier payment,SPEND,-151.25,999,0
2018-06-19 00:00:00,244,10972,Supplier payment,SPEND,-8.9015,999,0
2018-06-20 00:00:00,244,10680,Customer payment,RECEIVE,524.4725,999,0
2018-06-20 00:00:00,244,10661,Customer payment,RECEIVE,2098.75,999,0
2018-06-20 00:00:00,244,10661,Customer payment,RECEIVE,2591.25,999,0
2018-06-20 00:00:00,244,10567,Customer payment,RECEIVE,294.2275,999,0
2018-06-21 00:00:00,244,11262,Supplier payment,SPEND,-250,999,0
2018-06-21 00:00:00,244,11796,Supplier payment,SPEND,-4.634,999,0
2018-06-21 00:00:00,244,11839,Supplier payment,SPEND,-11.8195,999,0
2018-06-22 00:00:00,244,10672,Customer payment,RECEIVE,6313.875,999,0
2018-06-22 00:00:00,244,11318,Supplier payment,SPEND,-11.784,999,0
2018-06-22 00:00:00,244,12080,Supplier payment,SPEND,-1.2045,999,0
2018-06-22 00:00:00,244,11794,Supplier payment,SPEND,-6.5125,999,0
2018-06-22 00:00:00,244,11510,Supplier payment,SPEND,-3.774,999,0
2018-06-22 00:00:00,244,11375,Supplier payment,SPEND,-1.3375,999,0
2018-06-25 00:00:00,244,10537,Customer payment,RECEIVE,7982.135,999,0
2018-06-25 00:00:00,244,11397,Supplier payment,SPEND,-8.001,999,0
2018-06-26 00:00:00,244,12353,Supplier payment,SPEND,-0.775,999,0
2018-06-27 00:00:00,244,12284,Supplier payment,SPEND,-0.0995,999,0
2018-06-27 00:00:00,244,12056,Supplier payment,SPEND,-2.9265,999,0
2018-06-27 00:00:00,244,11259,Supplier payment,SPEND,-1347.9195,999,0
2018-06-27 00:00:00,244,11839,Supplier payment,SPEND,-6.3205,999,0
2018-06-27 00:00:00,244,11713,Supplier payment,SPEND,-34.648,999,0
2018-06-27 00:00:00,244,11254,Supplier payment,SPEND,-92,999,0
2018-06-27 00:00:00,244,11921,Supplier payment,SPEND,-27.917,999,0
2018-06-27 00:00:00,244,12379,Supplier payment,SPEND,-197.1855,999,0
2018-06-27 00:00:00,244,11734,Supplier payment,SPEND,-0.759,999,0
2018-06-27 00:00:00,244,11849,Supplier payment,SPEND,-2.05,999,0
2018-06-27 00:00:00,244,11334,Supplier payment,SPEND,-27.035,999,0
2018-06-27 00:00:00,244,11428,Supplier payment,SPEND,-48.3505,999,0
2018-06-27 00:00:00,244,11509,Supplier payment,SPEND,-141.57,999,0
2018-06-27 00:00:00,244,12277,Supplier payment,SPEND,-33.1965,999,0
2018-06-27 00:00:00,244,11751,Supplier payment,SPEND,-1.25,999,0
2018-06-29 00:00:00,244,11329,Supplier payment,SPEND,-160.7725,999,0
2018-06-29 00:00:00,244,11354,Supplier payment,SPEND,-260.9385,999,0
2018-06-29 00:00:00,244,11281,Supplier payment,SPEND,-364.7465,999,0
2018-06-29 00:00:00,244,11319,Supplier payment,SPEND,-1035.405,999,0
2018-06-29 00:00:00,244,10591,Customer payment,RECEIVE,224.5,999,0
2018-07-02 00:00:00,244,10663,Customer payment,OFF_LEDGER,26410.53375,999,1
2018-07-02 00:00:00,244,12082,Supplier payment,OFF_LEDGER,-38.825,999,1
2018-07-02 00:00:00,244,12388,Supplier payment,OFF_LEDGER,-296.4675,999,1
2018-07-02 00:00:00,244,11715,Supplier payment,OFF_LEDGER,-25.15,999,1
2018-07-02 00:00:00,244,11934,Supplier payment,OFF_LEDGER,-34.2675,999,1
2018-07-02 00:00:00,244,11967,Supplier payment,OFF_LEDGER,-350.9,999,1
2018-07-02 00:00:00,244,12021,Supplier payment,OFF_LEDGER,-47.7345,999,1
2018-07-02 00:00:00,244,11484,Supplier payment,OFF_LEDGER,-6058.4125,999,1
2018-07-02 00:00:00,244,11514,Supplier payment,OFF_LEDGER,-866.2905,999,1
2018-07-02 00:00:00,244,11774,Supplier payment,OFF_LEDGER,-2152.0835,999,1
2018-07-02 00:00:00,244,10537,Customer payment,OFF_LEDGER,5183.285,999,1
2018-07-03 00:00:00,244,10979,Supplier payment,OFF_LEDGER,-6.3525,999,1
2018-07-03 00:00:00,244,10683,Customer payment,OFF_LEDGER,150.744,999,1
2018-07-03 00:00:00,244,12018,Supplier payment,OFF_LEDGER,-45.3465,999,1
2018-07-03 00:00:00,244,11198,Supplier payment,OFF_LEDGER,-14.394,999,1
2018-07-03 00:00:00,244,11198,Supplier payment,OFF_LEDGER,-3759.78,999,1
2018-07-03 00:00:00,244,11345,Supplier payment,OFF_LEDGER,-2458.7065,999,1
2018-07-03 00:00:00,244,10972,Supplier payment,OFF_LEDGER,-20.1855,999,1
2018-07-03 00:00:00,244,10972,Supplier payment,OFF_LEDGER,-5.775,999,1
2018-07-03 00:00:00,244,10972,Supplier payment,OFF_LEDGER,-5.8215,999,1
2018-07-03 00:00:00,244,12403,Supplier payment,OFF_LEDGER,-483.355,999,1
2018-07-03 00:00:00,244,11148,Supplier payment,OFF_LEDGER,-22.3985,999,1
2018-07-03 00:00:00,244,11856,Supplier payment,OFF_LEDGER,-12.1,999,1
2018-07-03 00:00:00,244,11615,Supplier payment,OFF_LEDGER,-58.4,999,1
2018-07-03 00:00:00,244,10661,Customer payment,OFF_LEDGER,6.75,999,1
2018-07-03 00:00:00,244,10661,Customer payment,OFF_LEDGER,65.75,999,1
2018-07-04 00:00:00,244,10703,Customer payment,OFF_LEDGER,7.4615,999,1
2018-07-04 00:00:00,244,12421,Supplier payment,OFF_LEDGER,-2.87,999,1
2018-07-04 00:00:00,244,11702,Supplier payment,OFF_LEDGER,-136.85,999,1
2018-07-05 00:00:00,244,10676,Customer payment,OFF_LEDGER,100.053125,999,1
2018-07-05 00:00:00,244,11972,Supplier payment,OFF_LEDGER,-148.78,999,1
2018-07-05 00:00:00,244,11262,Supplier payment,OFF_LEDGER,-250,999,1
2018-07-05 00:00:00,244,11685,Supplier payment,OFF_LEDGER,-52.033,999,1
2018-07-05 00:00:00,244,11957,Supplier payment,OFF_LEDGER,-6.75,999,1
2018-07-05 00:00:00,244,11842,Supplier payment,OFF_LEDGER,-18.2045,999,1
2018-07-05 00:00:00,244,11917,Supplier payment,OFF_LEDGER,-42.339,999,1
2018-07-05 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-8.1565,999,1
2018-07-05 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-10.9445,999,1
2018-07-05 00:00:00,244,11187,Supplier payment,OFF_LEDGER,-51.25,999,1
2018-07-05 00:00:00,244,11798,Supplier payment,OFF_LEDGER,-4.175,999,1
2018-07-05 00:00:00,244,11684,Supplier payment,OFF_LEDGER,-0.9115,999,1
2018-07-05 00:00:00,244,11062,Supplier payment,OFF_LEDGER,-29.041,999,1
2018-07-05 00:00:00,244,12021,Supplier payment,OFF_LEDGER,-25.743,999,1
2018-07-05 00:00:00,244,12448,Supplier payment,OFF_LEDGER,-3.224,999,1
2018-07-05 00:00:00,244,11519,Supplier payment,OFF_LEDGER,-36.4,999,1
2018-07-05 00:00:00,244,12310,Supplier payment,OFF_LEDGER,-2141.6615,999,1
2018-07-06 00:00:00,244,11801,Supplier payment,OFF_LEDGER,-13.3555,999,1
2018-07-06 00:00:00,244,12384,Supplier payment,OFF_LEDGER,-44.4,999,1
2018-07-06 00:00:00,244,12095,Supplier payment,OFF_LEDGER,-6.65,999,1
2018-07-06 00:00:00,244,11988,Supplier payment,OFF_LEDGER,-0.63,999,1
2018-07-06 00:00:00,244,11692,Supplier payment,OFF_LEDGER,-8.5545,999,1
2018-07-06 00:00:00,244,12096,Supplier payment,OFF_LEDGER,-3.7195,999,1
2018-07-09 00:00:00,244,12194,Supplier payment,OFF_LEDGER,-0.9045,999,1
2018-07-09 00:00:00,244,10648,Customer payment,OFF_LEDGER,1.7545,999,1
2018-07-09 00:00:00,244,11871,Supplier payment,OFF_LEDGER,-330.935,999,1
2018-07-10 00:00:00,244,12310,Supplier payment,OFF_LEDGER,-2217.773,999,1
2018-07-10 00:00:00,244,11390,Supplier payment,OFF_LEDGER,-1.875,999,1
2018-07-10 00:00:00,244,12092,Supplier payment,OFF_LEDGER,-53.297,999,1
2018-07-10 00:00:00,244,11485,Other customer payment,OFF_LEDGER,-2.545,999,1
2018-07-10 00:00:00,244,12105,Supplier payment,OFF_LEDGER,-6.45,999,1
2018-07-10 00:00:00,244,12255,Supplier payment,OFF_LEDGER,-4.7505,999,1
2018-07-10 00:00:00,244,11485,Other customer payment,OFF_LEDGER,-34.3,999,1
2018-07-10 00:00:00,244,11517,Supplier payment,OFF_LEDGER,-4.2,999,1
2018-07-10 00:00:00,244,11318,Supplier payment,OFF_LEDGER,-37.475,999,1
2018-07-10 00:00:00,244,12116,Supplier payment,OFF_LEDGER,-3.5925,999,1
2018-07-10 00:00:00,244,12071,Supplier payment,OFF_LEDGER,-36.3,999,1
2018-07-11 00:00:00,244,10327,Customer payment,OFF_LEDGER,112.668875,999,1
2018-07-12 00:00:00,244,12107,Supplier payment,OFF_LEDGER,-38.825,999,1
2018-07-13 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-118.2165,999,1
2018-07-13 00:00:00,244,12448,Supplier payment,OFF_LEDGER,-3.5485,999,1
2018-07-19 00:00:00,244,11709,Supplier payment,OFF_LEDGER,-82.5825,999,1
2018-07-16 00:00:00,244,10694,Customer payment,OFF_LEDGER,50.1771875,999,1
2018-07-16 00:00:00,244,10954,Supplier payment,OFF_LEDGER,-28.4955,999,1
2018-07-16 00:00:00,244,10672,Customer payment,OFF_LEDGER,189.771875,999,1
2018-07-16 00:00:00,244,12067,Supplier payment,OFF_LEDGER,16.6975,999,1
2018-07-16 00:00:00,244,12069,Supplier payment,OFF_LEDGER,-290.4,999,1
2018-07-16 00:00:00,244,11862,Supplier payment,OFF_LEDGER,-31.7,999,1
2018-07-16 00:00:00,244,11615,Supplier payment,OFF_LEDGER,-17.15,999,1
2018-07-16 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-21.8675,999,1
2018-07-16 00:00:00,244,11469,Supplier payment,OFF_LEDGER,-33.0985,999,1
2018-07-16 00:00:00,244,11410,Supplier payment,OFF_LEDGER,-2.505,999,1
2018-07-16 00:00:00,244,11410,Supplier payment,OFF_LEDGER,-127.713,999,1
2018-07-16 00:00:00,244,11410,Supplier payment,OFF_LEDGER,-7.477,999,1
2018-07-16 00:00:00,244,10567,Customer payment,OFF_LEDGER,55.5265,999,1
2018-07-25 00:00:00,244,12353,Supplier payment,OFF_LEDGER,-0.775,999,1
2018-07-23 00:00:00,244,10672,Customer payment,OFF_LEDGER,162.3,999,1
2018-07-24 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-227.8375,999,1
2018-07-24 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-25.5565,999,1
2018-07-24 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-25.5565,999,1
2018-07-24 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-25.5565,999,1
2018-07-24 00:00:00,244,10701,Customer payment,OFF_LEDGER,31.15,999,1
2018-07-24 00:00:00,244,10700,Customer payment,OFF_LEDGER,31.9145,999,1
2018-07-24 00:00:00,244,10661,Customer payment,OFF_LEDGER,1.5,999,1
2018-08-28 00:00:00,244,10661,Customer payment,OFF_LEDGER,1240,999,1
2018-08-28 00:00:00,244,10661,Customer payment,OFF_LEDGER,2857.5,999,1
2018-08-28 00:00:00,244,10661,Customer payment,OFF_LEDGER,592.5,999,1
2018-07-17 00:00:00,244,12455,Supplier payment,OFF_LEDGER,-111.8535,999,1
2018-07-17 00:00:00,244,12201,Supplier payment,OFF_LEDGER,-3.4485,999,1
2018-07-17 00:00:00,244,12120,Supplier payment,OFF_LEDGER,-0.725,999,1
2018-07-30 00:00:00,244,11329,Supplier payment,OFF_LEDGER,-134.913,999,1
2018-07-30 00:00:00,244,11354,Supplier payment,OFF_LEDGER,-227.3905,999,1
2018-07-30 00:00:00,244,11319,Supplier payment,OFF_LEDGER,-999.3815,999,1
2018-07-30 00:00:00,244,10685,Customer payment,OFF_LEDGER,52.8,999,1
2018-07-30 00:00:00,244,12124,Supplier payment,OFF_LEDGER,-39,999,1
2018-07-30 00:00:00,244,10591,Customer payment,OFF_LEDGER,37.45,999,1
2018-07-27 00:00:00,244,12284,Supplier payment,OFF_LEDGER,-0.0995,999,1
2018-07-27 00:00:00,244,11281,Supplier payment,OFF_LEDGER,-484.0715,999,1
2018-07-27 00:00:00,244,11259,Supplier payment,OFF_LEDGER,-1310.048,999,1
2018-07-27 00:00:00,244,12090,Supplier payment,OFF_LEDGER,-5.4755,999,1
2018-07-27 00:00:00,244,11794,Supplier payment,OFF_LEDGER,-42.441,999,1
2018-07-27 00:00:00,244,10675,Customer payment,OFF_LEDGER,155.2,999,1
2018-07-27 00:00:00,244,12124,Supplier payment,OFF_LEDGER,-11,999,1
2018-07-27 00:00:00,244,12046,Supplier payment,OFF_LEDGER,-30.9815,999,1
2018-07-27 00:00:00,244,12106,Supplier payment,OFF_LEDGER,-75.625,999,1
2018-07-27 00:00:00,244,12066,Supplier payment,OFF_LEDGER,-31.2415,999,1
2018-07-26 00:00:00,244,11262,Supplier payment,OFF_LEDGER,-250,999,1
2018-07-26 00:00:00,244,12322,Supplier payment,OFF_LEDGER,-12,999,1
2018-07-26 00:00:00,244,12322,Supplier payment,OFF_LEDGER,-12,999,1
2018-07-26 00:00:00,244,10705,Customer payment,OFF_LEDGER,2.2225,999,1
2018-07-26 00:00:00,244,12046,Supplier payment,OFF_LEDGER,-48.4,999,1
2018-07-26 00:00:00,244,12195,Supplier payment,OFF_LEDGER,-11.9,999,1
2018-07-26 00:00:00,244,12046,Supplier payment,OFF_LEDGER,-23.492,999,1
2018-07-26 00:00:00,244,12046,Supplier payment,OFF_LEDGER,-30.395,999,1
2018-07-26 00:00:00,244,12068,Supplier payment,OFF_LEDGER,-2.495,999,1
2018-07-26 00:00:00,244,11939,Supplier payment,OFF_LEDGER,-44.8385,999,1
2018-07-26 00:00:00,244,11519,Supplier payment,OFF_LEDGER,-11.7,999,1
2018-08-01 00:00:00,244,10663,Customer payment,OFF_LEDGER,34064.811,999,1
2018-08-01 00:00:00,244,10698,Customer payment,OFF_LEDGER,11.6625,999,1
2018-08-01 00:00:00,244,10698,Customer payment,OFF_LEDGER,21.2175,999,1
2018-08-01 00:00:00,244,10706,Customer payment,OFF_LEDGER,63.8725,999,1
2018-08-01 00:00:00,244,10702,Customer payment,OFF_LEDGER,134.735,999,1
2018-08-01 00:00:00,244,10702,Customer payment,OFF_LEDGER,711.7375,999,1
2018-08-01 00:00:00,244,10706,Customer payment,OFF_LEDGER,898.635,999,1
2018-08-01 00:00:00,244,10537,Customer payment,OFF_LEDGER,5156.7725,999,1
2018-08-01 00:00:00,244,10689,Customer payment,OFF_LEDGER,1002.445,999,1
2018-08-02 00:00:00,244,10703,Customer payment,OFF_LEDGER,160.41,999,1
2018-08-02 00:00:00,244,10666,Customer payment,OFF_LEDGER,1563.8725,999,1
2018-08-02 00:00:00,244,10681,Customer payment,OFF_LEDGER,95.185,999,1
2018-08-02 00:00:00,244,10681,Customer payment,OFF_LEDGER,69.415,999,1
2018-08-02 00:00:00,244,12046,Supplier payment,OFF_LEDGER,117.46,999,1
2018-08-02 00:00:00,244,11484,Supplier payment,OFF_LEDGER,-6841.589,999,1
2018-08-02 00:00:00,244,10327,Customer payment,OFF_LEDGER,4352.635,999,1
2018-08-02 00:00:00,244,12104,Supplier payment,OFF_LEDGER,-1,999,1
2018-08-02 00:00:00,244,11957,Supplier payment,OFF_LEDGER,-1.5,999,1
2018-08-02 00:00:00,244,11615,Supplier payment,OFF_LEDGER,-31.15,999,1
2018-08-02 00:00:00,244,11798,Supplier payment,OFF_LEDGER,-40.175,999,1
2018-08-02 00:00:00,244,11148,Supplier payment,OFF_LEDGER,-48.1585,999,1
2018-08-02 00:00:00,244,11713,Supplier payment,OFF_LEDGER,-56.3025,999,1
2018-08-02 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-16.135,999,1
2018-08-02 00:00:00,244,12403,Supplier payment,OFF_LEDGER,-533.323,999,1
2018-08-02 00:00:00,244,11842,Supplier payment,OFF_LEDGER,-5.6415,999,1
2018-08-02 00:00:00,244,11856,Supplier payment,OFF_LEDGER,-28.875,999,1
2018-08-02 00:00:00,244,11345,Supplier payment,OFF_LEDGER,-1146.8865,999,1
2018-08-02 00:00:00,244,11868,Supplier payment,OFF_LEDGER,-7.5,999,1
2018-08-03 00:00:00,244,10979,Supplier payment,OFF_LEDGER,-3.3275,999,1
2018-08-03 00:00:00,244,12421,Supplier payment,OFF_LEDGER,-2.713,999,1
2018-08-03 00:00:00,244,12335,Supplier payment,OFF_LEDGER,-29.1,999,1
2018-08-03 00:00:00,244,12335,Supplier payment,OFF_LEDGER,-12,999,1
2018-08-03 00:00:00,244,12335,Supplier payment,OFF_LEDGER,-29.1,999,1
2018-08-03 00:00:00,244,10537,Customer payment,OFF_LEDGER,1506.6885,999,1
2018-08-03 00:00:00,244,12008,Supplier payment,OFF_LEDGER,-17.4,999,1
2018-08-03 00:00:00,244,11774,Supplier payment,OFF_LEDGER,-2687.33,999,1
2018-08-03 00:00:00,244,11751,Supplier payment,OFF_LEDGER,-5,999,1
2018-08-03 00:00:00,244,11868,Supplier payment,OFF_LEDGER,-3.002,999,1
2018-08-06 00:00:00,244,12111,Supplier payment,OFF_LEDGER,-7.3635,999,1
2018-08-06 00:00:00,244,11785,Supplier payment,OFF_LEDGER,-40.05,999,1
2018-08-07 00:00:00,244,10661,Customer payment,OFF_LEDGER,3.75,999,1
2018-08-07 00:00:00,244,11680,Supplier payment,OFF_LEDGER,-2575.005,999,1
2018-08-08 00:00:00,244,12028,Supplier payment,OFF_LEDGER,-259.767,999,1
2018-08-08 00:00:00,244,11801,Supplier payment,OFF_LEDGER,-12.1,999,1
2018-08-08 00:00:00,244,11264,Supplier payment,OFF_LEDGER,-3.6745,999,1
2018-08-08 00:00:00,244,12204,Supplier payment,OFF_LEDGER,-4.775,999,1
2018-08-09 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-25.5565,999,1
2018-08-09 00:00:00,244,10676,Customer payment,OFF_LEDGER,2104.325,999,1
2018-08-10 00:00:00,244,11839,Supplier payment,OFF_LEDGER,-8.4535,999,1
2018-08-10 00:00:00,244,11842,Supplier payment,OFF_LEDGER,-21.339,999,1
2018-08-13 00:00:00,244,11264,Supplier payment,OFF_LEDGER,-11.655,999,1
2018-08-13 00:00:00,244,12067,Supplier payment,OFF_LEDGER,-16.6975,999,1
2018-08-13 00:00:00,244,12118,Supplier payment,OFF_LEDGER,-44.5,999,1
2018-08-13 00:00:00,244,11485,Other customer payment,OFF_LEDGER,-4.496,999,1
2018-08-14 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-118.2165,999,1
2018-08-14 00:00:00,244,11297,Supplier payment,OFF_LEDGER,-685.344,999,1
2018-08-14 00:00:00,244,12088,Supplier payment,OFF_LEDGER,-4.55,999,1
2018-08-14 00:00:00,244,10661,Customer payment,OFF_LEDGER,4448.75,999,1
2018-08-14 00:00:00,244,10661,Customer payment,OFF_LEDGER,827.5,999,1
2018-08-14 00:00:00,244,11187,Supplier payment,OFF_LEDGER,-186,999,1
2018-08-15 00:00:00,244,10954,Supplier payment,OFF_LEDGER,-28.4955,999,1
2018-08-15 00:00:00,244,11262,Supplier payment,OFF_LEDGER,-250,999,1
2018-08-15 00:00:00,244,11527,Supplier payment,OFF_LEDGER,-47.3715,999,1
2018-08-15 00:00:00,244,11742,Supplier payment,OFF_LEDGER,-23.8975,999,1
2018-08-15 00:00:00,244,12282,Supplier payment,OFF_LEDGER,-12.312,999,1
2018-08-16 00:00:00,244,10672,Customer payment,OFF_LEDGER,1358.57,999,1
2018-08-16 00:00:00,244,11966,Supplier payment,OFF_LEDGER,-70.448,999,1
2018-08-16 00:00:00,244,11966,Supplier payment,OFF_LEDGER,-78.188,999,1
2018-08-16 00:00:00,244,11334,Supplier payment,OFF_LEDGER,-17.22,999,1
2018-08-16 00:00:00,244,11428,Supplier payment,OFF_LEDGER,-15.4235,999,1
2018-08-22 00:00:00,244,12121,Supplier payment,OFF_LEDGER,-8.1675,999,1
2018-08-22 00:00:00,244,11297,Supplier payment,OFF_LEDGER,-1016.4,999,1
2018-08-22 00:00:00,244,11615,Supplier payment,OFF_LEDGER,-40.25,999,1
2018-08-22 00:00:00,244,11856,Supplier payment,OFF_LEDGER,-0.5,999,1
2018-08-22 00:00:00,244,11713,Supplier payment,OFF_LEDGER,-37.1975,999,1
2018-08-22 00:00:00,244,10972,Supplier payment,OFF_LEDGER,-7.582,999,1
2018-08-23 00:00:00,244,10705,Customer payment,OFF_LEDGER,1.85,999,1
2018-08-23 00:00:00,244,10704,Customer payment,OFF_LEDGER,70.015,999,1
2018-08-23 00:00:00,244,11024,Supplier payment,OFF_LEDGER,-28.435,999,1
2018-08-23 00:00:00,244,11794,Supplier payment,OFF_LEDGER,-19.484,999,1
2018-08-24 00:00:00,244,10686,Customer payment,OFF_LEDGER,5000,999,1
2018-08-24 00:00:00,244,12353,Supplier payment,OFF_LEDGER,-0.775,999,1
2018-08-17 00:00:00,244,12455,Supplier payment,OFF_LEDGER,-36.7265,999,1
2018-08-17 00:00:00,244,12108,Supplier payment,OFF_LEDGER,-250,999,1
2018-08-17 00:00:00,244,12108,Supplier payment,OFF_LEDGER,-403.598,999,1
2018-08-30 00:00:00,244,10689,Customer payment,OFF_LEDGER,379.15,999,1
2018-08-30 00:00:00,244,10567,Customer payment,OFF_LEDGER,265.02,999,1
2018-08-29 00:00:00,244,11354,Supplier payment,OFF_LEDGER,-116.0065,999,1
2018-08-29 00:00:00,244,11319,Supplier payment,OFF_LEDGER,-374.6275,999,1
2018-08-29 00:00:00,244,10688,Customer payment,OFF_LEDGER,1361.25,999,1
2018-08-27 00:00:00,244,12284,Supplier payment,OFF_LEDGER,-0.0995,999,1
2018-08-27 00:00:00,244,11281,Supplier payment,OFF_LEDGER,-4.4815,999,1
2018-08-27 00:00:00,244,11259,Supplier payment,OFF_LEDGER,-685.1155,999,1
2018-08-27 00:00:00,244,12397,Supplier payment,OFF_LEDGER,-21.9935,999,1
2018-08-27 00:00:00,244,12397,Supplier payment,OFF_LEDGER,-199.438,999,1
2018-08-27 00:00:00,244,10685,Customer payment,OFF_LEDGER,750,999,1
2018-08-27 00:00:00,244,12079,Supplier payment,OFF_LEDGER,-63.7,999,1
2018-08-21 00:00:00,244,10666,Customer payment,OFF_LEDGER,796.8925,999,1
2018-08-21 00:00:00,244,10681,Customer payment,OFF_LEDGER,-57.446,999,1
2018-08-21 00:00:00,244,11702,Supplier payment,OFF_LEDGER,-20,999,1
2018-08-21 00:00:00,244,11702,Supplier payment,OFF_LEDGER,-25.2,999,1
2018-08-21 00:00:00,244,11702,Supplier payment,OFF_LEDGER,-81.85,999,1
2018-08-20 00:00:00,244,10648,Customer payment,OFF_LEDGER,8.7725,999,1
2018-08-20 00:00:00,244,11325,Supplier payment,OFF_LEDGER,-27.9,999,1
2018-08-31 00:00:00,244,10591,Customer payment,OFF_LEDGER,187.25,999,1
2018-08-31 00:00:00,244,11842,Supplier payment,OFF_LEDGER,-22.4115,999,1
2018-08-31 00:00:00,244,11148,Supplier payment,OFF_LEDGER,-21.6095,999,1
2018-08-31 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-18.1535,999,1
2018-08-31 00:00:00,244,12379,Supplier payment,OFF_LEDGER,-6.2165,999,1
2018-08-31 00:00:00,244,12104,Supplier payment,OFF_LEDGER,-19.9,999,1
2018-08-31 00:00:00,244,12127,Supplier payment,OFF_LEDGER,-6.776,999,1
2018-08-31 00:00:00,244,11798,Supplier payment,OFF_LEDGER,-24.625,999,1
2018-08-31 00:00:00,244,11856,Supplier payment,OFF_LEDGER,-40.75,999,1
2018-08-31 00:00:00,244,12303,Supplier payment,OFF_LEDGER,-2382.372,999,1
2018-09-05 00:00:00,244,11773,Supplier payment,OFF_LEDGER,-3.267,999,1
2018-09-05 00:00:00,244,12421,Supplier payment,OFF_LEDGER,-2.9885,999,1
2018-09-05 00:00:00,244,12457,Supplier payment,OFF_LEDGER,50.695,999,1
2018-09-05 00:00:00,244,10327,Customer payment,OFF_LEDGER,836.9445,999,1
2018-09-05 00:00:00,244,11484,Supplier payment,OFF_LEDGER,-6278.505,999,1
2018-09-04 00:00:00,244,10979,Supplier payment,OFF_LEDGER,-3.3275,999,1
2018-09-04 00:00:00,244,10703,Customer payment,OFF_LEDGER,142.79,999,1
2018-09-04 00:00:00,244,10661,Customer payment,OFF_LEDGER,955.35,999,1
2018-09-04 00:00:00,244,10691,Customer payment,OFF_LEDGER,458.75,999,1
2018-09-04 00:00:00,244,10690,Customer payment,OFF_LEDGER,1221.25,999,1
2018-09-03 00:00:00,244,10537,Customer payment,OFF_LEDGER,2736.8525,999,1
2018-09-07 00:00:00,244,10663,Customer payment,OFF_LEDGER,34362.9795,999,1
2018-09-07 00:00:00,244,10125,Customer payment,OFF_LEDGER,17.8475,999,1
2018-09-07 00:00:00,244,11018,Supplier payment,OFF_LEDGER,-153.464,999,1
2018-09-07 00:00:00,244,12303,Supplier payment,OFF_LEDGER,-500.298,999,1
2018-09-07 00:00:00,244,11957,Supplier payment,OFF_LEDGER,-26.45,999,1
2018-09-07 00:00:00,244,11198,Supplier payment,OFF_LEDGER,-238.425,999,1
2018-09-07 00:00:00,244,10972,Supplier payment,OFF_LEDGER,-5.314,999,1
2018-09-07 00:00:00,244,11262,Supplier payment,OFF_LEDGER,-100,999,1
2018-09-10 00:00:00,244,10694,Customer payment,OFF_LEDGER,2745.4295,999,1
2018-09-10 00:00:00,244,11901,Supplier payment,OFF_LEDGER,-25.5565,999,1
2018-09-10 00:00:00,244,11801,Supplier payment,OFF_LEDGER,-12.1,999,1
2018-09-10 00:00:00,244,10648,Customer payment,OFF_LEDGER,8.7725,999,1
2018-09-10 00:00:00,244,11198,Supplier payment,OFF_LEDGER,-3801.6375,999,1
2018-09-10 00:00:00,244,11774,Supplier payment,OFF_LEDGER,-3008.803,999,1
2018-09-11 00:00:00,244,10637,Customer payment,OFF_LEDGER,8.7725,999,1
2018-09-11 00:00:00,244,12194,Supplier payment,OFF_LEDGER,-0.9045,999,1
2018-09-11 00:00:00,244,12194,Supplier payment,OFF_LEDGER,-0.613,999,1
2018-09-12 00:00:00,244,12108,Supplier payment,OFF_LEDGER,-1138.1555,999,1
2018-09-12 00:00:00,244,11148,Supplier payment,OFF_LEDGER,-64.0525,999,1
2018-09-12 00:00:00,244,11842,Supplier payment,OFF_LEDGER,-20.303,999,1
2018-09-13 00:00:00,244,12448,Supplier payment,OFF_LEDGER,-1.541,999,1
2018-09-13 00:00:00,244,10672,Customer payment,OFF_LEDGER,1204.775,999,1
2018-09-13 00:00:00,244,10676,Customer payment,OFF_LEDGER,2420.55,999,1
2018-09-13 00:00:00,244,10705,Customer payment,OFF_LEDGER,1.85,999,1
2018-09-13 00:00:00,244,10704,Customer payment,OFF_LEDGER,69.3725,999,1
2018-09-13 00:00:00,244,11965,Supplier payment,OFF_LEDGER,-4,999,1
